"year","month","centroid_latitude","centroid_longitude","events_total","fatalities_total"
"1997","9","30.633","31.789","1","6"
"1997","9","33.581","-2.391","1","0"
"1997","9","34.347","3.212","1","20"
"1997","9","34.673","-1.295","1","10"
"1997","9","34.747","0.240","1","32"
"1997","9","35.367","-0.947","1","11"
"1997","9","35.400","0.241","1","9"
"1997","9","35.978","3.012","5","138"
"1997","9","36.505","2.956","1","47"
"1997","9","36.702","3.032","1","85"
"1997","9","36.736","3.620","1","14"
"1997","10","-32.635","22.222","1","0"
"1997","10","-28.942","30.469","4","22"
"1997","10","-28.682","26.628","1","1"
"1997","10","-26.526","31.189","1","0"
"1997","10","-26.103","31.364","3","0"
"1997","10","-26.019","28.012","2","1"
"1997","10","-25.744","30.148","1","0"
"1997","10","-24.990","25.726","1","0"
"1997","10","-23.774","29.342","1","0"
"1997","10","-17.855","31.052","9","0"
"1997","10","-17.260","29.868","2","0"
"1997","10","-15.803","19.467","1","0"
"1997","10","-15.534","29.007","1","1"
"1997","10","-12.819","13.901","1","2"
"1997","10","-12.442","17.417","1","1"
"1997","10","-9.898","20.953","2","0"
"1997","10","-8.599","19.350","2","0"
"1997","10","-5.082","12.256","1","0"
"1997","10","-4.789","11.884","5","0"
"1997","10","-4.235","29.800","4","104"
"1997","10","-4.132","13.523","2","0"
"1997","10","-4.120","39.063","1","5"
"1997","10","-3.965","15.474","9","17"
"1997","10","-3.875","29.470","4","23"
"1997","10","-3.859","29.732","1","4"
"1997","10","-3.463","29.485","1","25"
"1997","10","-3.394","29.367","12","0"
"1997","10","-3.362","12.306","2","0"
"1997","10","-3.118","29.399","3","57"
"1997","10","-2.848","29.262","1","3"
"1997","10","-2.286","29.682","3","43"
"1997","10","-2.127","29.391","3","55"
"1997","10","-1.610","29.910","2","88"
"1997","10","-1.302","36.827","4","4"
"1997","10","-1.019","34.313","2","13"
"1997","10","-0.551","28.719","1","0"
"1997","10","-0.519","40.321","1","3"
"1997","10","-0.196","34.778","1","1"
"1997","10","0.137","30.009","2","32"
"1997","10","0.288","36.794","1","0"
"1997","10","0.488","35.306","2","0"
"1997","10","0.498","34.801","1","1"
"1997","10","2.465","31.396","2","2"
"1997","10","4.680","31.690","5","63"
"1997","10","5.759","-0.044","1","1"
"1997","10","5.760","6.327","2","0"
"1997","10","6.371","2.392","1","0"
"1997","10","6.434","10.468","1","0"
"1997","10","6.491","3.785","1","0"
"1997","10","6.517","1.204","1","0"
"1997","10","7.710","-12.000","14","0"
"1997","10","8.054","10.384","2","17"
"1997","10","8.205","-10.844","11","0"
"1997","10","8.335","-13.066","27","0"
"1997","10","8.769","15.936","4","110"
"1997","10","8.964","38.776","2","6"
"1997","10","9.100","-12.678","12","0"
"1997","10","9.118","-11.486","5","0"
"1997","10","11.229","30.914","1","20"
"1997","10","12.152","15.020","1","0"
"1997","10","12.753","-16.400","5","99"
"1997","10","12.912","-15.554","3","26"
"1997","10","14.214","35.022","1","11"
"1997","10","18.144","-15.958","1","0"
"1997","10","19.420","10.687","3","39"
"1997","10","28.213","30.912","2","11"
"1997","10","32.609","1.110","1","11"
"1997","10","35.623","-0.704","1","16"
"1997","10","35.978","3.012","3","53"
"1997","10","36.098","4.663","1","27"
"1997","10","36.505","2.956","1","14"
"1997","11","-32.635","22.222","3","1"
"1997","11","-28.942","30.469","4","14"
"1997","11","-26.019","28.012","3","8"
"1997","11","-23.937","46.136","1","0"
"1997","11","-23.774","29.342","1","0"
"1997","11","-23.346","32.710","1","0"
"1997","11","-17.855","31.052","1","0"
"1997","11","-15.803","19.467","2","0"
"1997","11","-14.853","15.010","4","301"
"1997","11","-12.605","15.609","1","0"
"1997","11","-12.442","17.417","2","1002"
"1997","11","-9.530","16.266","1","0"
"1997","11","-8.599","19.350","1","23"
"1997","11","-7.126","15.390","5","0"
"1997","11","-6.716","27.970","1","0"
"1997","11","-5.082","12.256","4","3"
"1997","11","-4.789","11.884","1","0"
"1997","11","-4.479","15.783","2","18"
"1997","11","-4.235","29.800","1","18"
"1997","11","-3.997","39.601","2","0"
"1997","11","-3.965","15.474","1","0"
"1997","11","-3.875","29.470","6","222"
"1997","11","-3.463","29.485","2","9"
"1997","11","-3.267","29.653","3","17"
"1997","11","-3.118","29.399","3","76"
"1997","11","-2.848","29.262","2","23"
"1997","11","-2.286","29.682","9","28"
"1997","11","-2.127","29.391","8","266"
"1997","11","-1.610","29.910","8","332"
"1997","11","-1.560","38.371","2","0"
"1997","11","-1.302","36.827","2","0"
"1997","11","-1.298","35.471","4","13"
"1997","11","-0.739","34.754","1","2"
"1997","11","-0.551","28.719","2","0"
"1997","11","-0.052","34.205","1","0"
"1997","11","0.316","32.591","1","0"
"1997","11","0.498","34.801","3","1"
"1997","11","0.621","30.268","1","2"
"1997","11","0.643","30.659","1","6"
"1997","11","0.662","41.818","1","0"
"1997","11","1.890","35.202","1","0"
"1997","11","2.088","45.393","2","1"
"1997","11","3.016","45.875","1","0"
"1997","11","4.376","18.553","2","0"
"1997","11","4.680","31.690","1","0"
"1997","11","4.825","5.959","1","0"
"1997","11","5.236","9.281","1","0"
"1997","11","5.415","-4.067","1","0"
"1997","11","5.760","6.327","5","66"
"1997","11","6.371","2.392","1","0"
"1997","11","6.460","-0.458","1","1"
"1997","11","6.491","3.785","3","4"
"1997","11","6.522","-10.593","3","0"
"1997","11","6.821","4.863","1","1"
"1997","11","7.058","-11.130","1","0"
"1997","11","7.543","4.535","3","15"
"1997","11","7.710","-12.000","39","0"
"1997","11","7.872","-9.869","1","0"
"1997","11","8.133","3.615","2","0"
"1997","11","8.205","-10.844","15","0"
"1997","11","8.300","16.462","1","0"
"1997","11","8.396","-8.897","2","0"
"1997","11","8.553","8.193","1","24"
"1997","11","8.607","1.046","1","0"
"1997","11","8.769","15.936","1","30"
"1997","11","9.100","-12.678","3","0"
"1997","11","9.118","-11.486","7","0"
"1997","11","9.277","0.002","1","1"
"1997","11","9.321","18.863","1","23"
"1997","11","9.543","0.791","1","0"
"1997","11","9.830","44.109","1","0"
"1997","11","11.008","34.095","2","96"
"1997","11","11.229","30.914","1","1"
"1997","11","11.263","-14.311","1","0"
"1997","11","12.605","-7.990","1","0"
"1997","11","12.753","-16.400","7","33"
"1997","11","12.912","-15.554","2","8"
"1997","11","14.214","35.022","3","31"
"1997","11","14.659","33.229","2","2"
"1997","11","15.710","35.536","2","10"
"1997","11","15.915","33.135","5","0"
"1997","11","16.160","5.340","2","1"
"1997","11","19.420","10.687","1","28"
"1997","11","20.168","-15.885","1","3"
"1997","11","25.695","32.688","2","63"
"1997","11","26.011","33.130","2","6"
"1997","11","33.747","-4.848","1","0"
"1997","11","34.673","-1.295","1","22"
"1997","11","34.747","0.240","1","30"
"1997","11","35.978","3.012","1","25"
"1997","11","36.109","5.559","1","12"
"1997","11","36.505","2.956","1","26"
"1997","12","-32.108","26.590","1","0"
"1997","12","-29.156","29.000","1","11"
"1997","12","-28.942","30.469","1","0"
"1997","12","-26.019","28.012","1","0"
"1997","12","-17.855","31.052","3","0"
"1997","12","-12.442","17.417","3","0"
"1997","12","-8.599","19.350","1","0"
"1997","12","-5.082","12.256","1","20"
"1997","12","-3.771","23.459","1","0"
"1997","12","-3.463","29.485","3","107"
"1997","12","-3.451","29.964","1","3"
"1997","12","-3.394","29.367","3","262"
"1997","12","-3.297","28.167","3","5"
"1997","12","-2.286","29.682","2","69"
"1997","12","-2.127","29.391","4","263"
"1997","12","-1.930","30.133","3","4"
"1997","12","-1.302","36.827","3","0"
"1997","12","-1.038","36.847","2","0"
"1997","12","-0.739","34.754","3","2"
"1997","12","-0.568","34.325","2","0"
"1997","12","-0.519","40.321","1","0"
"1997","12","-0.461","36.099","2","7"
"1997","12","-0.196","34.778","3","5"
"1997","12","-0.052","34.205","1","1"
"1997","12","0.137","30.009","1","0"
"1997","12","1.931","32.502","2","7"
"1997","12","1.971","44.660","1","1"
"1997","12","3.019","32.389","1","0"
"1997","12","4.376","18.553","1","0"
"1997","12","4.680","31.690","3","0"
"1997","12","5.415","-4.067","1","0"
"1997","12","6.491","3.785","1","0"
"1997","12","6.522","-10.593","1","2"
"1997","12","6.715","15.980","1","7"
"1997","12","6.821","4.863","1","0"
"1997","12","7.543","4.535","3","19"
"1997","12","7.710","-12.000","51","0"
"1997","12","8.133","3.615","1","0"
"1997","12","8.205","-10.844","30","0"
"1997","12","8.985","7.188","1","1"
"1997","12","9.100","-12.678","4","0"
"1997","12","9.118","-11.486","19","0"
"1997","12","10.347","-2.199","1","0"
"1997","12","12.243","7.506","1","0"
"1997","12","12.753","-16.400","4","14"
"1997","12","15.710","35.536","2","0"
"1997","12","15.915","33.135","1","0"
"1997","12","28.213","30.912","1","2"
"1997","12","33.065","-7.799","2","0"
"1997","12","33.750","2.639","1","10"
"1997","12","34.347","3.212","1","10"
"1997","12","34.897","1.591","2","117"
"1997","12","35.400","0.241","1","25"
"1997","12","35.839","0.911","3","335"
"1997","12","35.978","3.012","1","34"
"1997","12","36.004","0.368","1","21"
"1997","12","36.205","1.267","1","129"
"1997","12","36.505","2.956","1","31"
"1997","12","36.818","10.213","1","0"
"1998","1","-32.108","26.590","1","11"
"1998","1","-28.942","30.469","1","0"
"1998","1","-20.918","28.645","1","0"
"1998","1","-20.106","28.535","2","2"
"1998","1","-19.082","29.862","4","0"
"1998","1","-17.855","31.052","10","2"
"1998","1","-17.260","29.868","5","1"
"1998","1","-15.803","19.467","1","0"
"1998","1","-15.306","35.328","1","0"
"1998","1","-14.853","15.010","1","23"
"1998","1","-12.819","13.901","4","45"
"1998","1","-7.126","15.390","5","48"
"1998","1","-5.143","14.385","4","6"
"1998","1","-4.479","15.783","6","2"
"1998","1","-3.875","29.470","5","80"
"1998","1","-3.463","29.485","10","95"
"1998","1","-3.394","29.367","4","13"
"1998","1","-3.297","28.167","1","0"
"1998","1","-3.267","29.653","1","11"
"1998","1","-2.286","29.682","3","74"
"1998","1","-2.127","29.391","6","155"
"1998","1","-1.610","29.910","4","42"
"1998","1","-1.302","36.827","4","0"
"1998","1","-1.019","34.313","4","0"
"1998","1","-0.739","34.754","2","0"
"1998","1","-0.551","28.719","3","6"
"1998","1","-0.475","30.171","1","0"
"1998","1","-0.461","36.099","7","5"
"1998","1","-0.390","36.495","1","0"
"1998","1","-0.315","36.929","1","2"
"1998","1","0.137","30.009","2","1"
"1998","1","0.288","36.794","8","0"
"1998","1","0.316","32.591","1","0"
"1998","1","0.621","30.268","1","6"
"1998","1","0.720","36.019","1","0"
"1998","1","2.332","32.950","1","12"
"1998","1","3.019","32.389","1","1"
"1998","1","3.417","33.319","5","1"
"1998","1","3.427","8.622","1","0"
"1998","1","4.019","21.303","1","0"
"1998","1","4.291","10.224","1","0"
"1998","1","4.376","18.553","1","1"
"1998","1","4.680","31.690","2","10"
"1998","1","4.998","7.802","1","0"
"1998","1","5.036","6.840","4","0"
"1998","1","6.130","20.812","1","0"
"1998","1","6.740","-1.625","1","4"
"1998","1","6.821","4.863","1","5"
"1998","1","7.543","4.535","5","24"
"1998","1","7.710","-12.000","34","0"
"1998","1","8.054","10.384","1","0"
"1998","1","8.133","3.615","1","20"
"1998","1","8.205","-10.844","55","0"
"1998","1","8.335","-13.066","20","0"
"1998","1","8.598","28.474","12","0"
"1998","1","9.100","-12.678","12","0"
"1998","1","9.118","-11.486","20","0"
"1998","1","9.543","0.791","1","0"
"1998","1","9.733","28.471","1","0"
"1998","1","10.159","49.973","1","0"
"1998","1","10.262","7.873","1","0"
"1998","1","10.413","11.209","1","12"
"1998","1","11.008","34.095","1","30"
"1998","1","11.048","32.698","10","42"
"1998","1","11.461","18.105","1","0"
"1998","1","11.573","8.526","1","0"
"1998","1","12.195","-15.985","2","10"
"1998","1","12.243","7.506","1","5"
"1998","1","12.753","-16.400","1","4"
"1998","1","12.912","-15.554","2","6"
"1998","1","13.162","3.306","1","0"
"1998","1","15.710","35.536","6","67"
"1998","1","15.915","33.135","3","3"
"1998","1","19.420","10.687","1","1"
"1998","1","26.291","-11.486","1","0"
"1998","1","33.581","-2.391","1","0"
"1998","1","34.897","1.591","1","9"
"1998","1","35.839","0.911","2","424"
"1998","1","35.978","3.012","1","20"
"1998","1","36.233","3.908","1","26"
"1998","1","36.702","3.032","1","1"
"1998","2","-29.623","27.795","2","1"
"1998","2","-26.371","25.237","3","0"
"1998","2","-26.019","28.012","2","0"
"1998","2","-22.908","17.092","1","0"
"1998","2","-20.783","31.343","1","0"
"1998","2","-20.106","28.535","6","0"
"1998","2","-19.286","32.071","1","0"
"1998","2","-19.082","29.862","1","0"
"1998","2","-17.855","31.052","8","0"
"1998","2","-14.853","15.010","1","0"
"1998","2","-13.386","19.973","3","0"
"1998","2","-12.605","15.609","4","2"
"1998","2","-9.530","16.266","4","1"
"1998","2","-8.599","19.350","1","7"
"1998","2","-7.126","15.390","2","0"
"1998","2","-6.872","39.191","1","0"
"1998","2","-4.479","15.783","2","0"
"1998","2","-4.120","39.063","1","0"
"1998","2","-3.965","15.474","1","0"
"1998","2","-3.875","29.470","1","24"
"1998","2","-3.297","28.167","8","0"
"1998","2","-3.118","29.399","1","9"
"1998","2","-2.286","29.682","5","57"
"1998","2","-1.610","29.910","1","5"
"1998","2","-1.302","36.827","4","0"
"1998","2","-0.551","28.719","2","0"
"1998","2","-0.519","40.321","1","0"
"1998","2","0.139","32.263","1","1"
"1998","2","0.621","30.268","2","5"
"1998","2","2.130","29.051","1","0"
"1998","2","2.885","37.706","1","0"
"1998","2","2.945","33.387","1","8"
"1998","2","3.417","33.319","7","7"
"1998","2","4.376","18.553","1","0"
"1998","2","4.680","31.690","1","12"
"1998","2","5.236","9.281","1","7"
"1998","2","5.760","6.327","1","1"
"1998","2","6.130","20.812","2","0"
"1998","2","6.491","3.785","3","1"
"1998","2","6.950","40.414","1","1"
"1998","2","7.710","-12.000","93","0"
"1998","2","8.205","-10.844","96","0"
"1998","2","8.335","-13.066","24","0"
"1998","2","8.598","28.474","1","0"
"1998","2","8.769","15.936","1","4"
"1998","2","8.985","7.188","1","0"
"1998","2","9.100","-12.678","66","0"
"1998","2","9.118","-11.486","61","0"
"1998","2","10.195","-13.016","1","5"
"1998","2","11.008","34.095","1","0"
"1998","2","11.461","18.105","1","11"
"1998","2","11.876","13.435","3","26"
"1998","2","12.308","23.234","1","10"
"1998","2","12.753","-16.400","4","23"
"1998","2","12.912","-15.554","2","7"
"1998","2","13.508","22.703","2","21"
"1998","2","13.526","2.119","1","0"
"1998","2","15.219","9.715","5","0"
"1998","2","15.279","37.631","1","0"
"1998","2","15.533","13.127","10","1"
"1998","2","15.710","35.536","7","178"
"1998","2","19.420","10.687","11","0"
"1998","2","36.683","4.239","1","27"
"1998","2","36.702","3.032","1","18"
"1998","3","-32.635","22.222","2","0"
"1998","3","-32.108","26.590","2","0"
"1998","3","-28.942","30.469","1","0"
"1998","3","-26.371","25.237","2","0"
"1998","3","-23.225","47.284","1","0"
"1998","3","-20.106","28.535","1","0"
"1998","3","-19.286","32.071","1","0"
"1998","3","-19.082","29.862","1","0"
"1998","3","-18.600","47.513","2","0"
"1998","3","-17.855","31.052","3","1"
"1998","3","-15.803","19.467","1","16"
"1998","3","-12.819","13.901","7","148"
"1998","3","-12.605","15.609","1","1"
"1998","3","-12.442","17.417","2","1001"
"1998","3","-9.530","16.266","1","0"
"1998","3","-8.859","15.097","1","1"
"1998","3","-7.126","15.390","1","0"
"1998","3","-6.872","39.191","1","0"
"1998","3","-6.716","27.970","1","0"
"1998","3","-6.066","22.264","1","0"
"1998","3","-4.789","11.884","2","0"
"1998","3","-4.479","15.783","3","1"
"1998","3","-4.235","29.800","1","3"
"1998","3","-3.965","15.474","1","1"
"1998","3","-3.875","29.470","2","3"
"1998","3","-3.859","29.732","1","4"
"1998","3","-3.771","23.459","1","0"
"1998","3","-3.451","29.964","1","47"
"1998","3","-3.394","29.367","1","3"
"1998","3","-3.297","28.167","1","0"
"1998","3","-3.149","30.079","1","0"
"1998","3","-3.118","29.399","1","0"
"1998","3","-2.286","29.682","13","462"
"1998","3","-2.127","29.391","3","42"
"1998","3","-1.742","30.539","3","8"
"1998","3","-1.610","29.910","2","20"
"1998","3","-1.302","36.827","5","2"
"1998","3","-0.787","16.311","1","9"
"1998","3","-0.551","28.719","4","0"
"1998","3","0.316","32.591","2","7"
"1998","3","0.662","41.818","3","0"
"1998","3","2.088","45.393","1","3"
"1998","3","2.130","29.051","2","0"
"1998","3","2.669","43.588","1","0"
"1998","3","2.768","41.770","1","0"
"1998","3","3.337","28.790","1","0"
"1998","3","3.417","33.319","1","0"
"1998","3","4.376","18.553","1","0"
"1998","3","4.825","5.959","1","31"
"1998","3","5.236","9.281","1","0"
"1998","3","6.491","3.785","2","1"
"1998","3","6.511","7.393","1","10"
"1998","3","6.522","-10.593","2","0"
"1998","3","7.064","17.745","2","40"
"1998","3","7.710","-12.000","17","0"
"1998","3","8.205","-10.844","130","0"
"1998","3","8.335","-13.066","9","0"
"1998","3","8.607","1.046","1","0"
"1998","3","8.769","15.936","1","10"
"1998","3","9.086","4.571","2","0"
"1998","3","9.100","-12.678","35","0"
"1998","3","9.118","-11.486","68","0"
"1998","3","9.628","-13.550","2","9"
"1998","3","10.516","-10.974","2","0"
"1998","3","11.008","34.095","1","45"
"1998","3","11.048","32.698","1","0"
"1998","3","11.103","16.376","3","31"
"1998","3","11.181","42.872","2","3"
"1998","3","11.996","21.482","1","25"
"1998","3","13.479","-7.617","1","3"
"1998","3","13.508","22.703","1","23"
"1998","3","15.710","35.536","2","45"
"1998","3","27.404","31.740","1","1"
"1998","3","28.213","30.912","5","21"
"1998","3","36.702","3.032","1","6"
"1998","4","-32.635","22.222","1","0"
"1998","4","-28.942","30.469","1","1"
"1998","4","-17.855","31.052","4","0"
"1998","4","-13.080","27.953","1","0"
"1998","4","-12.819","13.901","1","2"
"1998","4","-12.605","15.609","3","5"
"1998","4","-8.599","19.350","1","1"
"1998","4","-4.235","29.800","1","8"
"1998","4","-4.132","13.523","3","0"
"1998","4","-3.451","29.964","1","26"
"1998","4","-3.394","29.367","6","130"
"1998","4","-3.362","12.306","1","0"
"1998","4","-3.148","39.671","2","0"
"1998","4","-3.067","13.634","1","0"
"1998","4","-2.286","29.682","16","294"
"1998","4","-2.127","29.391","3","10"
"1998","4","-1.610","29.910","8","76"
"1998","4","-1.302","36.827","10","1"
"1998","4","-0.551","28.719","5","65"
"1998","4","-0.461","36.099","4","0"
"1998","4","-0.390","36.495","1","0"
"1998","4","-0.196","34.778","2","0"
"1998","4","0.137","30.009","3","21"
"1998","4","0.288","36.794","1","4"
"1998","4","0.316","32.591","3","8"
"1998","4","0.646","30.042","3","9"
"1998","4","0.662","41.818","1","0"
"1998","4","1.002","34.197","2","8"
"1998","4","1.349","34.279","9","61"
"1998","4","1.890","35.202","2","0"
"1998","4","1.971","34.058","1","0"
"1998","4","2.088","45.393","1","0"
"1998","4","2.526","31.872","1","3"
"1998","4","2.609","34.643","1","0"
"1998","4","2.885","37.706","1","1"
"1998","4","2.887","32.913","1","3"
"1998","4","2.945","33.387","1","0"
"1998","4","3.019","32.389","4","20"
"1998","4","3.417","33.319","16","50"
"1998","4","3.521","32.623","2","3"
"1998","4","3.665","25.377","1","0"
